u_n
-0.92478
-0.921821
-0.91875
-0.915563
-0.912258
-0.908829
-0.905272
-0.901584
-0.89776
-0.893796
-0.889686
-0.885428
-0.881015
-0.876443
-0.871708
-0.866803
-0.861726
-0.856469
-0.851028
-0.845398
-0.839574
-0.83355
-0.827321
-0.820881
-0.814226
-0.807349
-0.800246
-0.79291
-0.785337
-0.777521
-0.769457
-0.76114
-0.752564
-0.743725
-0.734618
-0.725238
-0.715581
-0.705642
-0.695416
-0.684901
-0.674092
-0.662986
-0.65158
-0.639871
-0.627857
-0.615536
-0.602905
-0.589965
-0.576713
-0.563151
-0.549277
-0.535094
-0.520601
-0.505802
-0.490698
-0.475293
-0.45959
-0.443594
-0.42731
-0.410742
-0.393899
-0.376785
-0.35941
-0.341782
-0.323909
-0.305801
-0.287468
-0.268922
-0.250173
-0.231234
-0.212117
-0.192837
-0.173405
-0.153837
-0.134147
-0.11435
-0.0944609
-0.0744959
-0.0544704
-0.0344007
-0.0143027
0.00580713
0.0259126
0.0459975
0.0660454
0.0860404
0.105967
0.125808
0.145549
0.165176
0.184672
0.204024
0.223218
0.24224
0.261077
0.279718
0.29815
0.316362
0.334344
0.352085
0.369576
0.386809
0.403776
0.420469
0.436881
0.453008
0.468843
0.484382
0.499621
0.514557
0.529186
0.543507
0.557518
0.571218
0.584606
0.597683
0.61045
0.622907
0.635055
0.646897
0.658434
0.66967
0.680608
0.69125
0.7016
0.711662
0.72144
0.730939
0.740163
0.749116
0.757804
0.766231
0.774402
0.782323
0.789999
0.797435
0.804637
0.81161
0.818359
0.82489
0.831208
0.837318
0.843227
0.848939
0.85446
0.859795
0.864949
0.869927
0.874734
0.879376
0.883857
0.888182
0.892356
0.896383
0.900268
0.904016
0.90763
0.911116
0.914476
0.917716
0.92084
0.92385
0.926752
0.929548
0.932242
0.934838
0.937338
0.939747
0.942068
0.944303
0.946456
0.94853
0.950526
0.952449
0.954301
0.956084
0.957801
0.959454
0.961045
0.962578
0.964053
0.965474
0.966842
0.96816
0.969428
0.970649
0.971825
0.972958
0.974049
0.9751
0.976112
0.977087
0.978026
0.978931
0.979804
0.980644
0.981455
0.982236
0.98299
0.983717
0.984418
0.985095
0.985748
0.986379
0.986988
0.987577
0.988147
0.988697
0.98923
0.989745
0.990244
0.990728
0.991197
0.991652
0.992094
0.992523
0.992941
0.993347
0.993742
0.994128
0.994504
0.994871
0.99523
0.995582
0.995926
0.996264
0.996596
0.996923
0.997245
0.997562
0.997875
0.998185
0.998492
0.998796
0.999099
0.9994
0.9997
1
