x;y
-1.41879;0.3319
-1.39922;0.338088
-1.37965;0.34442
-1.36008;0.3509
-1.34051;0.357531
-1.32094;0.364315
-1.30137;0.371255
-1.2818;0.378356
-1.26223;0.38562
-1.24266;0.39305
-1.22309;0.400648
-1.20352;0.408419
-1.18395;0.416364
-1.16438;0.424486
-1.14481;0.432788
-1.12524;0.441272
-1.10568;0.44994
-1.08611;0.458794
-1.06654;0.467836
-1.04697;0.477068
-1.0274;0.486489
-1.00783;0.496101
-0.988258;0.505905
-0.968689;0.515901
-0.949119;0.526087
-0.92955;0.536463
-0.90998;0.547027
-0.890411;0.557777
-0.870841;0.56871
-0.851272;0.579823
-0.831703;0.591111
-0.812133;0.602569
-0.792564;0.614191
-0.772994;0.62597
-0.753425;0.637898
-0.733855;0.649965
-0.714286;0.662162
-0.694716;0.674477
-0.675147;0.686897
-0.655577;0.699408
-0.636008;0.711994
-0.616438;0.72464
-0.596869;0.737326
-0.577299;0.750033
-0.55773;0.76274
-0.53816;0.775424
-0.518591;0.788061
-0.499022;0.800626
-0.479452;0.813091
-0.459883;0.825428
-0.440313;0.837608
-0.420744;0.849599
-0.401174;0.86137
-0.381605;0.872888
-0.362035;0.884119
-0.342466;0.895029
-0.322896;0.905582
-0.303327;0.915745
-0.283757;0.925482
-0.264188;0.934758
-0.244618;0.94354
-0.225049;0.951794
-0.205479;0.959489
-0.18591;0.966592
-0.166341;0.973076
-0.146771;0.978913
-0.127202;0.984077
-0.107632;0.988548
-0.0880626;0.992305
-0.0684932;0.995331
-0.0489237;0.997612
-0.0293542;0.999139
-0.00978474;0.999904
0.00978474;0.999904
0.0293542;0.999139
0.0489237;0.997612
0.0684932;0.995331
0.0880626;0.992305
0.107632;0.988548
0.127202;0.984077
0.146771;0.978913
0.166341;0.973076
0.18591;0.966592
0.205479;0.959489
0.225049;0.951794
0.244618;0.94354
0.264188;0.934758
0.283757;0.925482
0.303327;0.915745
0.322896;0.905582
0.342466;0.895029
0.362035;0.884119
0.381605;0.872888
0.401174;0.86137
0.420744;0.849599
0.440313;0.837608
0.459883;0.825428
0.479452;0.813091
0.499022;0.800626
0.518591;0.788061
0.53816;0.775424
0.55773;0.76274
0.577299;0.750033
0.596869;0.737326
0.616438;0.72464
0.636008;0.711994
0.655577;0.699408
0.675147;0.686897
0.694716;0.674477
0.714286;0.662162
0.733855;0.649965
0.753425;0.637898
0.772994;0.62597
0.792564;0.614191
0.812133;0.602569
0.831703;0.591111
0.851272;0.579823
0.870841;0.56871
0.890411;0.557777
0.90998;0.547027
0.92955;0.536463
0.949119;0.526087
0.968689;0.515901
0.988258;0.505905
